Column1,Column2,Column3
PI ,Common Name (from GRIN),
PI578419A,Guo yu B6,
PI437124,Gurijscaja,
PI404153,Gurijskaja 0565,
PI556520,GUTWEIN 180,
PI556570,GUTWEIN 221,
PI556674,GUTWEIN 225,
PI556541,GUTWEIN 421,
PI632659,H 1,
PI605861A,H 10,
PI632668,H 10,
PI632660,H 2,
PI506700,H 25,
PI632661A,H 3,
PI632662,H 4,
PI632663A,H 5,
PI632664,H 6,
PI323550,H 67-1,
PI323559,H 67-10,
PI323560,H 67-11,
PI323561,H 67-12,
PI323562,H 67-13,
PI323563,H 67-14,
PI323564,H 67-15,
PI323565,H 67-16,
PI323566,H 67-17,
PI323567,H 67-18,
PI323568,H 67-19,
PI323551,H 67-2,
PI323569,H 67-20,
PI323570,H 67-21,
PI323572,H 67-23,
PI323573,H 67-24,
PI323574,H 67-25,
PI323575,H 67-26,
PI323576,H 67-27,
PI323577,H 67-28,
PI323578,H 67-29,
PI323552,H 67-3,
PI323579,H 67-30,
PI323580,H 67-31,
PI323553,H 67-4,
PI323554,H 67-5,
PI323555,H 67-6,
PI323556,H 67-7,
PI323557,H 67-8,
PI323558,H 67-9,
PI632665,H 7,
PI632666,H 8,
PI632667,H 9,
PI633742_MAP,H-040184,
PI417582,H-060013,
PI417581,H-060072,
PI245007,H.49,
PI561191,H4464,
PI599598,H4994 Roundup Ready,
PI598359,H4998 Roundup Ready,
PI561596,H507,
PI561599,H5088,
PI583737,H5350,
PI561597,H5566,
PI564742,H608,
PI542982,H639,
PI564745,H6397,
PI542972,H7190,
PI561712,H8558,
PI615488,Ha lang,
PI578420,Ha No. 1,
PI603344,Ha No. 2,
PI578421,Ha No. 3,
PI675950A,"Hà Qu_ng, Thúa Nà, L_ng N_m",
PI675950,"Hà Qu_ng, Thúa Nà, L_ng N_m",
PI606395,Ha tuyen,
PI548336,Habaro,
PI378663,Habarovskaja II,
PI438343,Haberlandt,
PI548456,Haberlandt,
PI506701,Habiki 1,
PI549051A,Haborovskaja,
PI200468,Hachigatsu,
PI416893,Hachigatsu Daizu,
PI506702,Hachigatsu Daizu,
PI506703,Hachigatsu mame,
PI506704,Hachigatsu Mame,
PI506705,Hachigatsukou 3,
PI506706,Hachihei Mame,
PI506707,Hachikoku,
PI416894A,Hachira daizu,
PI506708,Hachiri Han,
PI416895,Hachirihan,
PI548569,Hack,
PI506709,Hadaka,
PI506710,Hadaka,
PI416896,Hadaka 3,
PI506711A,Hadaka daizu,
PI416897,Hadaka mame,
PI86112-1,Hadakadaizu,
PI86073,Hadakadaizu,
PI86081,Hadakadaizu,
PI86112,Hadakadaizu,
PI416898,Haga zairai,
PI506712,Hagen Daizu,
PI248510,Hagi-Dani,
PI506713,Hagishina daizu,
PI555453,Hagood,
PI548457,Hahto,
PI548337,Hahto [Michigan],
PI587597A,Hai an ci yu dou No. 1,
PI587596A,Hai an wu zui dou jia No. 2,
PI603494,Hai dou zi,
PI574478A,Hai jiao zhao,
PI603382A,Hai long feng di huang,
PI578422,Hai lun du lu dou,
PI416900,Hai mame,
PI587607A,Hai men bai mao jia,
PI587652,Hai men bao pi dou,
PI587627A,Hai men guan qing dou,
PI587650,Hai men hong huang dou jia,
PI587651,Hai men hong huang dou yi,
PI587608A,Hai men jie jie si,
PI587649,Hai men po pi feng jia,
PI587628,Hai men xi feng qing jia,
PI587629,Hai men xian hao lu,
PI587626,Hai men yang yan dou yi No. 1,
PI416901,Hai neko,
PI229321,Hai-daizu,
PI416899,Haihaku daizu,
PI243530,Haiiro,
PI82554,Haiyonkon,
PI229322,Hajinomi,
PI416902,Hakka zashi,
PI416903,Hakkei 10,
PI506714,Hakkou,
PI548338,Hakote,
PI416904A,Hakubi,
PI416905,Hakubi,
PI416906,Hakubi daizu,
PI549057A,Hakucho,
PI89152,Hakuchuta,
PI506715,Hakuchuu 47,
PI506716,Hakuchuuta,
PI248511,Hakuho No. 1,
PI423907,Hakuhou 6,
PI438280,Hakuko,
PI84960,Hakusen Daizu,
PI506717,Hakushuu 1,
PI506718,Hakushuu 1 (Shirome),
PI90241,Hakuta Otsu,
PI377574,Hakuto,
PI567190,Halang 4 thang,
NSL6841,Hale 3,
NSL6838,Hale 7,
NSL6839,Hale Ogden 2,
PI417555,Halfon 502,
PI189906,Halton,
PI406708,Ham ahn,
PI157424,Ham-hung-dal-ri,
PI594019,Haman daedu,
PI549058,Hamanishiki,
PI540555,Hamilton,
PI642459,HAMLIN,
PI614156,Hampton,
PI587839A,Han chuan fen qing huang dou,
PI587757A,Han chuan wu lu bai,
PI587776,Han chuan wu lu bai,
PI587764,Han chuan wu lu bai,
PI594442A,Han yuan hong hua chi dou zi,
PI594445,Han yuan qian jin qing pi dou,
PI594449,Han yuan shuang xi you dou zi,
PI603720,Han yuan xi xi bian dou,
PI416907,Hana Shirazu,
PI506719,Hana Shirazu,
PI200469,Hanashirazu,
PI416908,Hanawa zairai,
PI200470,Hanayome,
PI506720,Hanayome,
PI506721,Hanayome,
PI506724,Hanayome (Shirome),
PI506722,Hanayome 1,
PI200471,Hanayome Ibaragi No. 1,
PI506723,Hanayome ibaraki 1,
PI200472,Hang kao,
PI532456,Hang zhou wu yue bai,
PI416909,Hanjiro,
PI342003,Hankuho,
PI88490-1,Haouben,
PI88490,Haouben,
PI613558A,Hapnong No. 1,
PI567226,Har'kovskaja Zernoukosnaja,
PI561702,Harbar,
PI612719,Harbin 91-6065,
PI612718,Harbin 92-1062,
PI612716,Harbin 93-6349,
PI612717,Harbin 94-2508,
PI232988,Harbin No. 413,
PI361077A,Harbinskaia 3871,
PI548339,Harbinsoy,
PI548570,Harcor,
PI548666,Hardee,
PI548526,Hardin,
PI279648,Hardome,
PI548551,Hark,
PI507679A,Harkovcanka,
PI290154,Harkovskaja 149,
PI297512,Harkovszkaja,
PI548571,Harlon,
PI548572,Harly,
PI548340,Harman,
PI548641,Haroson,
PI548573,Harosoy,
PI548575,Harosoy 63,
PI572243,Harovinton,
PI548558,Harper,
PI518667,Harper 87,
PI548458,Harrel,
PI297513,Hartinskaja,
PI642422_MAP,HARTWIG,
PI543795,Hartwig,
PI556834,HARTZ 5164,
PI556721,HARTZ 5171,
PI556718,HARTZ 5252,
PI556719,HARTZ 5370,
PI556803,HARTZ 6130,
PI556917,HARTZ 6200,
PI556919,HARTZ 6372,
PI556720,HARTZ 6383,
PI556804,HARTZ 6383R,
PI556835,HARTZ 6385,
PI556918,HARTZ 6686,
PI556833,HARTZ 7110,
PI556717,HARTZ 7126,
PI556806,HARTZ 8112,
PI538024,HARTZ 914,
PI556805,Hartz 9190,
PI542053,HARTZ 922,
PI556699,HARTZ 930,
PI556619,HARTZ 936X,
PI592749,Hartz Variety H6255,
PI548576,Harwood,
PI506725,Hasemura Zairai,
PI416910,Hashinomi,
PI506726,Hashiri,
PI416911,Hashiri mame,
PI572238,Haskell,
PI606396,Hat den 2,
PI606397A,Hat nho duc trong,
PI86122,Hata Hikari,
PI506727,Hata zairai,
PI506728,Hatagoshi mame,
PI506729,Hato goroshi 12,
PI506731,Hato koroshi 10,
PI506730,Hato koroshi 4,
PI416912,Hato Koroshi B,
PI416913,Hatsukari,
PI506732,Hatsukogane,
PI540740,Hatsutaka,
PI476895,Hatto hai vu may den,
PI476896,Hatto Hai Vu May Nau,
PI189885,Hatto Jaune,
PI578452,Hau giang 1,
PI578453,Hau giang 2,
PI89162,Hawante,
PI548577,Hawkeye,
PI548578,Hawkeye 63,
PI556823,HAWKSON,
PI416914,Hayagin 1,
PI416915,Hayakin,
PI416916,Hayatakiya jun 1,
PI542709,Hayes,
PI548459,Hayseed,
PI416917,Hazenomi daizu,
PI602975,HBK 5990,
PI612443,HBK 5991,
PI602962,HBK 6600,
PI518771,HC83-123-9,
PI583295,HC83-193,
PI632431,HC94-168,
PI632422,HC94-1946,
PI632424,HC94-35PR,
PI632428,HC94-944,
PI604464,HC95-15MB,
PI604463,HC95-24MB,
PI632430,HC95-261PR,
PI632423,HC95-634,
PI632429,HC95-933,
PI632426,HC96-45PR,
PI632427,HC97-4358,
PI632425,HC98-303,
PI372414,Hdabinska 111,
PI588030,He ba dou No. 2,
PI532463A,He bei No. 1,
PI532464,He bei No. 6,
PI503337,He dian 22,
PI594462,He dong huang dou,
PI578426,He feng 14,
PI578427,He feng 15,
PI612714A,He feng 1538,
PI578428A,He feng 16,
PI578429,He feng 17,
PI518703,He feng 25,
PI597416,He feng 26,
PI597417,He feng 29,
PI592918,He feng 30,
PI592919,He feng 31,
PI592920,He feng 33,
PI593938,He feng 34,
PI593939,He feng 35,
PI593940,He feng 7791,
PI597419,He feng 871004,
PI593941,He feng 8719,
PI597423,He feng 8719,
PI593943,He feng 88851,
PI612713A,He feng 910,
PI597420,He feng 91239,
PI597421,He feng 91342,
PI612712,He feng 93-111,
PI593942,He feng 9388,
PI578423,He feng No. 1,
PI458826A,He Feng No. 23,
PI578424,He feng No. 5,
PI532436A,He feng No. 6,
PI612705,He feng No. 9,
PI567157A,He jiao 11,
PI578433,He jiao 11,
PI567158,He jiao 13,
PI578431,He jiao No. 6,
PI567156A,He jiao No. 8,
PI578432A,He jiao No. 8,
PI567358,He lan huang dou,
PI567159A,He long da dou,
PI567160,He long hei mo shi dou,
PI567161,He long hui mao dou,
PI567162,He long lu guo hei dou,
PI567163,He long yong hua dou,
PI567164,He long you tai,
PI567165,He long zao shou dou,
PI567166,He mao,
PI567167,He mao dou,
PI567543A,He nan chun,
PI603461,He nan huan,
PI578490,He nan zao feng No. 1,
PI567258,He pi dou,
PI594884,He pi huang dou,
PI567301A,He pi xiao huang dou,
PI567168,He ping No. 1,
PI567169,He qi feng di huang,
PI567170A,He qi ping ding xiang,
PI567302,He se huang dou,
PI594495,He shao huang dou No. 2,
PI594723,He xian hei dou,
PI594408,He yin yi hao,
PI416918,Head Green 3,
PI206258,Headgreen,
PI597407A,Hefen 22,
PI612737,Hefeng 21,
PI479710,Hefeng No. 4,
PI612751,Hegi 342,
PI436613,Heh Ho no. 3,
PI430460A,Heh Lung No. 26,
PI436617,Heh Nung no. 26,
PI567434,Hei bai dou,
PI567492,Hei bai men huang dou,
PI290126A,Hei ch'i,
PI297514,Hei ch'i,
PI567303A,Hei da dou,
PI587903A,Hei da dou,
PI594882A,Hei da dou,
PI603646,Hei da huang dou,
PI594500A,Hei dou,
PI567304,Hei dou,
PI587655,Hei dou,
PI594846,Hei dou,
PI567260,Hei dou (Jin xian No. 1),
PI594709,Hei dou No. 2,
PI594501A,Hei dou zi,
PI567305,Hei dou zi,
PI549073,Hei feng 22,
PI567306A,Hei gun dou,
PI567173,Hei he 51,
PI567174A,Hei he 54,
PI514672,Hei he 54,
PI597422,Hei he 92-1372,
PI567171,Hei he No. 1,
PI549074,Hei he No. 2,
PI549075,Hei he No. 3,
PI561353,Hei he No. 3,
PI518704,Hei he No. 5,
PI592915,Hei he No. 9,
PI567435A,Hei hei dou,
PI567310A,Hei huang dou,
PI567307,Hei huang dou,
PI567308,Hei huang dou,
PI567309,Hei huang dou,
PI587845,Hei huang dou,
PI594765,Hei huang dou,
PI567436,Hei jia da huang dou,
PI567175A,Hei jia zi,
PI603587A,Hei jin gang,
PI603335A,Hei jin yuan,
PI594612,Hei ke bai dou,
PI603528,Hei ke zha,
PI603527A,Hei liao dou,
PI415072,Hei long,
PI407701,Hei long No. 3,
PI567544,Hei men huang dou zi,
PI532434,Hei mo dou,
PI464915A,Hei Mo Shi Dou Gong 205,
PI561305,Hei nong 24,
PI561306,Hei nong 25,
PI561307,Hei nong 26,
PI518705,Hei nong 28,
PI518706A,Hei nong 29,
PI592962A,Hei nong 30,
PI592963,Hei nong 31,
PI592964,Hei nong 32,
PI561283,Hei nong 33,
PI561351,Hei nong 33,
PI561284,Hei nong 34,
PI561285A,Hei nong 35,
PI592967,Hei nong 36,
PI592921,Hei nong 37,
PI597439,Hei nong 38,
PI597440A,Hei nong 39,
PI612715,Hei nong 40,
PI407702,Hei nong No. 16,
PI467319,Hei nong No. 23,
PI391588,Hei nung No. 10,
PI391589A,Hei nung No. 11,
PI407712,Hei nung No. 18,
PI407711A,Hei nung No. 4,
PI518285,Hei Pai Mei,
PI603739,Hei pi dou,
PI567311A,Hei pi gu huang dou,
PI561308,Hei pi qing rang,
PI594753A,Hei qi da dou,
PI603322,Hei qi dou,
PI603397,Hei qi huang da dou,
PI567545,Hei qi huang dou,
PI603551A,Hei qing dou,
PI603648,Hei se da dou,
PI594498A,Hei se zao dou zi,
PI603358A,Hei tie jia,
PI567312,Hei yao huang dou,
PI567313,Hei yao huang dou,
PI567546,Hei ying huang,
PI603490,Hei you dou,
PI603499,Hei you dou,
PI603526,Hei you dou,
PI567314,Hei you huang dou,
PI603535,Hei zong huang dou,
PI587842,Hei zui,
PI567437,Hei zui dou,
PI567438,Hei zui huang dou,
PI437906,Hei-tou,
PI479761,Heihe 3,
PI464881,Heihe Xiaohuang Dou,
PI88820,Heihokuta,
PI90220,Heijo,
PI506733A,Heijou,
PI416919,Heijou,
PI597408,Heilong No. 2,
PI424204,Heilungkiang No. 11,
PI424205,Heilungkiang No. 16,
PI445803,Heimkraft I,
PI438391,Heimkraft II,
PI445804,Heimkraft II,
PI479762,Heinong 4,
PI464882,Heipiqing Yiang (Gong Di No. 552),
PI506734,Heitou tamago mame 2,
PI506735A,Heiwa Kuro Daizu,
PI491578,Hejiao 6,
PI597409,Helong 26,
PI479721,Helongdadou,
PI189907,Helun nO1,
PI665225,Henderson,
PI583365,Hendricks,
PI518286,Heng Chun Wu Tou,
PI594548,Heng feng gui zi dou,
PI597425,Heng feng No. 9,
PI587964,Heng shan hong dou,
PI587959,Heng yang qing dou,
PI548579,Henry,
PI417512A,Herb 22,
PI438459,Herb 22,
PI445805,Herb 22,
PI445806,Herb 606,
PI445807A,Herb 610,
PI438461,Herb 616,
PI445808A,Herb 619,
PI438462,Herb 619,
PI361078,Herb 620,
PI438463,Herb 620,
PI445809,Herb 620,
PI438460,Herb 91,
PI445832,Herb 91,
PI290127,Herb Muller 861,
PI372409,Hercumft,
PI372410,Hercumft,
PI372411,Hercumft,
PI372412,Hercumft,
PI372413,Hercumft Giessen,
PI247678,Herman,
PI322694,Hernnon,
PI341247,Hernon,
PI324067,Hernon 237,
PI341242,Hernon 237,
PI324068,Hernon 273,
PI381662,Hernon 49,
PI145079,Hernon No. 6,
PI378664A,Hersonskaja 2,
PI476348,Hersonskaja-8,
PI430536,Hersonskajal,
PI594013,Heukdaedu solib,
PI594012,Heuksatangdu,
PI612932,HF93-035,
PI612931,HF93-083,
PI406684,Hi daka-1,
PI615445,Hi long 3,
PI665489,HI0912797,
PI669406,HI1016529,
PI669421,HI1016622-2,
PI669422,HI1016703-1,
PI669407,HI1016703-2,
PI669408,HI1017010,
PI669409,HI1018109,
PI669405,HI1019014-1,
PI669420,HI1110907,
PI672042,HI1112509,
PI672043,HI1114914,
PI672044,HI1115518-1,
PI532467,Hidaka,
PI593983,Hidaka-6,
PI548341,Hidatsa,
PI603729,Hie huang dou,
PI548342,Higan,
PI416920,Higan mame,
PI506736,Higashikanai Mame 2,
PI304217,Higashiyama No. 6,
PI678444,Highpro1,
PI200473,Higo Daizu No. 47,
PI416921,Higo musume,
PI261466,Higodaizu,
PI393537,Hika anda,
PI393538,Hika anda No.4,
PI200474,Hikage Daizu,
PI506737,Hikage Daizu,
PI416922,Hikage Mame,
PI506738,Hikage shirazu,
PI506739,Hikage Shirazu,
PI506740,Hikari,
PI506741,Hikari (Gunma),
PI416923,Hikarikuro,
PI372415A,Hikmok sorip,
PI548654,Hill,
PI506742,Hime Daizu,
PI594177,Himeshirazu,
PI594178,Himeyutaka,
PI416924,Hina Daizu,
PI87029,Hinchongutari,
PI87037,Hingkongu,
PI87013,Hingukongu,
PI82509,Hinkon,
PI84944,Hinkon,
PI84954,Hinkon,
PI87005,Hinkon,
PI87026,Hinkongu,
NSL42778,Hinn,
NSL74330,Hinn,
PI506743,Hinshumei Fushou,
PI629015,Hinson Long Juvenile,
PI506744,Hira mame,
PI506745,Hirai 1,
PI506746,Hiraishi,
PI506747,Hirose Kuro Daizu,
PI200475,Hiroshima Kuro Daizu,
PI506748,Hiroshima Kuro Daizu,
PI506749,Hiroshima Kuro Daizu,
PI416925,Hiroshima Shiro Daizu,
PI416926A,Hishiumi zairai,
PI417527,Hispida A Grain Juane,
PI441373A,Hitam,
PI441380,Hitam,
PI441381,Hitam,
PI506750,Hitashi Mame,
PI506751,Hitashi mame,
PI416927,Hitashi mame (Shiro),
PI416928,Hitashi Mame (Shirokuro),
PI506752,Hitashi mame 1,
PI506753,Hitashi Mame 2,
PI200476,Hito Yoshi,
PI506754,Hitori Musume (Edamame),
PI506755,Hitoyoshi,
PI506756,Hiyake Shirazu,
PI416929,Hiyama kuro 2,
PI341258,HLS 154,
PI341259,HLS 167,
PI341260A,HLS 219,
PI306712,HLS 219,
PI341261,HLS 239,
PI341262,HLS 241,
PI341263,HLS 263,
PI341255,HLST,
PI556989,HM1,
PI561697,HM2,
PI561698,HM3,
PI561699,HM4,
PI436618,Ho 76-6045,
PI504485,Ho ko tao (Mikawshima),
PI476897,Hoa-an,
PI476900,Hoa-tuyen,
PI476898,Hoang Giang-Dai-dau,
PI675964,"Hoàng L_i, Táy Trên",
PI615446,Hoang mai,
PI632639A,Hoang mao,
PI476899,Hoang Mao,
PI675965A,"Hoàng Th_n, Táy Trên",
PI675951A,Hoàng Th_ Nhanh B_n Chu h_t vàng,
PI675953A,Hoàng V_n C__ng 1,
PI675953,Hoàng V_n C__ng 1,
PI675954A,Hoàng V_n C__ng 2,
PI675963,Hoàng V_n V__ng,
PI540551,Hobbit,
PI546373,Hobbit 87,
PI556566,HOBSON,
PI548561,Hodgson,
PI548581,Hodgson 78,
PI290116A,Hodoninska Zluta,
PI416930,Hokkai hadaka,
PI416931,Hokkai mame,
PI548343,Hokkaido,
PI248512,Hokkaido Akita No. 2,
PI84970,Hokkaido Black,
PI85665,Hokkaido Kuro Daizu,
PI85666,Hokkaido Tsurunoko,
PI549060,Hokuei Shiroge,
PI506757,Hokuman 198,
PI572239,Holladay,
PI548460,Hollybrook,
PI561858,Holt,
PI360837,Hon iku 65,
PI82325,Hon Jon Kon,
PI82307,Hon Kon,
PI423961A,Hondo,
PI200477,Hondo Daizu,
PI159924,Honduras,
PI86060,Honen Akazaya Konnin B,
PI81023,Honen Daizu,
PI549076A,Hong feng No. 3,
PI592922,Hong feng No. 3,
PI578366,Hong hu liu yue bao,
PI567316A,Hong huang dou,
PI567315,Hong huang dou,
PI567439,Hong jia huang dou,
PI468376,Hong Kong #2,
PI468377,Hong Kong #3,
PI603532,Hong li huang dou,
PI615444,Hong linh b,
PI603367,Hong mao,
PI587851A,Hong mao jia,
PI587815A,Hong mao za dou,
PI603495A,Hong mi lan dou zi,
PI578454,Hong ngu,
PI603504,Hong pi da dou,
PI603552,Hong xiao dou,
PI548344,Hongkong,
PI86153,Hongoku,
PI506758,Honshu akasaya 37,
PI319534A,Honshu No. 4,
PI548980,Hood,
PI559371,Hood 75,
PI157428,Hoosier,
PI548345,Hoosier,
PI123577A,Hopei E-3,
PI123577B,Hopei E-3,
PI123578,Hopei E-4,
PI123587,Hopei E602,
PI123590,Hopei E610,
PI87540,Horabikon,
PI423880,Horai,
PI416932,Horikoshi,
PI416933,Horikoshi Daizu,
PI416934,Hoshi mame,
PI416935,Hoshino Zairai,
PI88816,Hota,
PI83889,Hotadai,
PI86114,Hoten Kuroheso,
PI85021,Hoten Shirome,
PI603369,Hou ding kui,
PI603626,Hou pai zhang No. 2,
PI430620,Hou tzu mao,
PI594871,Hou zi dou,
PI578484,Hou zi mao,
PI587691,Hou zi mao,
PI416936,Houchi daizu,
PI506759,Houchiou,
PI506760,Houei,
PI592904,Hougyoku,
PI423908,Houjaku,
PI506761,Houjaku,
PI416937,Houjaku Kuwazu,
PI416938,Houkichi,
PI416939,Hounen mame,
PI416940,Hourai,
PI561394,Hourei,
PI506762A,Houten hakubi,
PI416941,Houten hakubi,
PI506763,Houzya Kuwazu,
PI548971,Howard,
PI224270,Howgyoku,
PI540552,Hoyt,
PI556604,HP 20-20,
PI556677,HP 2530,
PI556678,HP 3033S,
PI556610,HP 3700,
PI556676,HP 4800,
PI548678,HP-963,
PI539862,HP201,
PI539863,HP202,
PI539864,HP203,
PI539865,HP204,
PI556605,HS 220,
PI556624,HS 235,
PI556920,HS 2455,
PI540876,HS 2533,
PI556606,HS 265,
PI556922,HS 2821,
PI556829,HS 302,
PI556830,HS 321,
PI556831,HS 339,
PI556832,HS 348,
PI556924,HS 4011,
PI641001,HS0-3243,
PI658015,HS5-3445,
PI614155,HS93-4118,
PI153278,Hsachich,
PI561578,HSC 591,
PI560300,HSC 623,
PI538774,HSC 721,
PI570653,HSC 741,
PI556893,HSC B2J,
PI556894,HSC BALDWIN,
PI437907,Hsiao-cheng tsu N262,
PI437908,Hsiao-hei-chin Echo,
PI88452,Hsiaohuangtou,
PI584326,HT261 STS,
PI584327,HT331 STS,
PI584328,HT381 STS,
PI556753,HT4203,
PI556752,HT5203,
PI603707,Hu kou cha dou,
PI567547,Hu li hun,
PI594875A,Hu pi dou,
PI567384,Hu pi dou,
PI594876,Hu pi dou,
PI594873,Hu pi huang dou,
PI594874,Hu pi huang dou,
PI603555,Hua da hei dou,
PI532448,Hua dian bai hua shao tiao dou,
PI603380,Hua dian huang bao zhu,
PI603303,Hua dian si li huang,
PI603497,Hua dou,
PI561309A,Hua feng No. 1,
PI567317,Hua huang dou,
PI594742,Hua huang dou,
PI567318,Hua lai dou,
PI567548,Hua li hu zi,
PI603711A,Hua lian ba,
PI594790A,Hua lian dou,
PI594514,Hua lian dou,
PI594515,Hua lian dou,
PI594516,Hua lian dou,
PI567385,Hua mao yan huang dou,
PI567359,Hua mei dou,
PI594513,Hua mei dou,
PI587683,Hua mi yan,
PI594696A,Hua mian dou,
PI594613,Hua mu wan dou,
PI594791,Hua pi dou,
PI594466,Hua qiao hei dou,
PI603658,Hua rong liu yue bao yi,
PI445843,Hua Tou,
PI578491A,Hua xian da lu dou,
PI594433A,Hua yan quan dou,
PI567549A,Hua ye zi,
PI504484,Hua yen,
PI504493,Hua yen,
PI588042,Hua zhou da huang dou,
PI578476,Huai 80-h33,
PI578477A,Huai 810,
PI578478A,Huai 823,
PI578479,Huai 833,
PI578480,Huai 849,
PI603695,Huai an deng xi feng,
PI561310,Huai de hei dou,
PI561311A,Huai de si li huang,
PI561312,Huai de xiao bai mei,
PI597469,Huai dou No. 2,
PI532459,Huai dou yi hao,
PI603659,Huai hua 79-16,
PI567621A,Huai yang niu mao huang,
PI603675,Huai yin gua dou jia,
PI603674,Huai yin lao ba dou yi,
PI479722,Huaixuan No. 1,
PI404188A,Huaj an si er dian,
PI594733,Huan jiang bai jia huang dou,
PI594732,Huan jiang gao gan huang dou,
PI578493,Huang bao zhu,
PI567622,Huang chuan mian hua hu,
PI587812A,Huang da dou,
PI587690,Huang da dou,
PI567386,Huang da dou (1),
PI60970,Huang do,
PI567319A,Huang dou,
PI567321A,Huang dou,
PI567323A,Huang dou,
PI567326A,Huang dou,
PI567441A,Huang dou,
PI567445A,Huang dou,
PI567447A,Huang dou,
PI587880A,Huang dou,
PI587994A,Huang dou,
PI587976A,Huang dou,
PI567325A,Huang dou,
PI594799A,Huang dou,
PI594803A,Huang dou,
PI594807A,Huang dou,
PI594839A,Huang dou,
PI567320,Huang dou,
PI567322,Huang dou,
PI567324,Huang dou,
PI567327,Huang dou,
PI567440,Huang dou,
PI567442,Huang dou,
PI567443,Huang dou,
PI567444,Huang dou,
PI567446,Huang dou,
PI567493,Huang dou,
PI567494,Huang dou,
PI567496,Huang dou,
PI567497,Huang dou,
PI567498,Huang dou,
PI567499,Huang dou,
PI567500,Huang dou,
PI567501,Huang dou,
PI587906,Huang dou,
PI587835,Huang dou,
PI587656,Huang dou,
PI594681,Huang dou,
PI594783,Huang dou,
PI594787,Huang dou,
PI594798,Huang dou,
PI594811,Huang dou,
PI594824,Huang dou,
PI594825,Huang dou,
PI594868,Huang dou,
PI594892,Huang dou,
PI594452,Huang dou,
PI603570A,Huang dou <1>,
PI594713,Huang dou 12,
PI594698,Huang dou 13,
PI594675,Huang dou No. 1,
PI594678,Huang dou No. 1,
PI594699,Huang dou No. 1,
PI594510A,Huang dou No. 2,
PI594670A,Huang dou No. 2,
PI594680,Huang dou No. 2,
PI594679,Huang dou No. 3,
PI594676,Huang dou No. 4,
PI594677,Huang dou No. 7,
PI594668,Huang dou zi,
PI567328,Huang gun dou,
PI567448,Huang gun dou,
PI567449,Huang hei dou,
PI567450,Huang hua dou,
PI567387,Huang huai dou,
PI567388,Huang huai dou,
PI567329,Huang huang dou,
PI567550,Huang jia zi,
PI603389,Huang ke,
PI594474,Huang ke dou,
PI594607,Huang ke dou,
PI594638A,Huang ke dou 13,
PI594637,Huang ke dou No. 8,
PI588047,Huang ke wu dou,
PI594458A,Huang ke zi,
PI594469A,Huang ke zi,
PI567551,Huang li,
PI567330,Huang mai dou,
PI587982A,Huang mao bai shui dou,
PI603403,Huang mao dou,
PI567451,Huang mei dou,
PI567452,Huang mei dou,
PI567453,Huang mei dou,
PI504483A,Huang pau tsu,
PI567257A,Huang pi da dou,
PI594805A,Huang pi dou,
PI588012,Huang pi dou,
PI587870,Huang pi dou,
PI587875,Huang pi dou,
PI594812,Huang pi dou,
PI594813,Huang pi dou,
PI594857,Huang pi dou,
PI594858A,Huang pi dou zi,
PI587718,Huang pi feng zi wo,
PI587756,Huang pi hou zi mao,
PI603608,Huang pi shan zi bai,
PI594554,Huang pi tian dou,
PI567331,Huang pi xiao huang dou,
PI561313,Huang qi,
PI603366,Huang qi dou,
PI561314A,Huang qi tie jia,
PI567454,Huang qi xiao huang dou,
PI567552,Huang si li,
PI57334,Huang Tou,
PI587665,Huang xiao dou,
PI567455,Huang yuan dou,
PI437909A,Huang-tou,
PI437910A,Huang-tou,
PI229738,Hubert 33,
PI567456,Hui bei jia huang dou,
PI561315,Hui chun da dou,
PI578492,Hui chun dou,
PI567389A,Hui cuo dou,
PI603536,Hui huang dou,
PI561316,Hui jia zi,
PI567457,Hui lao shu,
PI587668A,Hui mei dou,
PI561317,Hui nan bai hua tie jia,
PI561318A,Hui nan bai hua xiao hei dou,
PI603381A,Hui nan da lan qi,
PI532441A,Hui nan do lan qi,
PI561319A,Hui nan zi hua he jia,
PI561320,Hui nan zi hua hei dou,
PI561321,Hui nan zi hua xiao hei dou,
PI561322,Hui tie jia,
PI561323,Hui tie jia,
PI479723,Huinanniumaohuang,
PI479724A,Huinanpingdingxiang,
PI479725A,Huitiejia,
PI196172,Huk Tae,
PI458529,Hulan No. 1,
PI561324,Hun jiang da hin huang,
PI567332,Huo huang dou,
PI594869,Huo shao dou,
PI594879,Huo shao dou,
PI548346,Hurrelbrink,
PI518664,Hutcheson,
PI548662,Hutton,
PI606398,Huu lung,
PI157429,Huwang-bozu,
PI564278,HW79149,
PI171438,Hwa-an,
PI597474,Hwanggeumkong,
PI486353,Hwangkeunkong,
PI597487,Hwaseongputkong,
PI590248,HY 574,
PI576155,HY 798,
PI274456,Hyaku avda,
PI240667A,Hybrid 2217,
PI152361,Hybrid No. 398-97,
PI423962,Hyuga,
PI506764,Hyuuga,
PI504290,I,
PI157430,I chu tau chow,
PI374163,I-1,
PI374172,I-10,
PI374164,I-2,
PI374165,I-3,
PI437106,I-302,
PI437146,I-309,
PI374166,I-4,
PI374167,I-5,
PI84807,I-6,
PI374168,I-6,
PI578309,I-64,
PI578310,I-65,
PI374169,I-7,
PI374170,I-8,
PI578314,I-837,
PI84810,I-9,
PI374171,I-9,
PI578312,I-98,
PI205085,I-Higo-Wase,
